datetime,realization,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,delta_depletions,CCC_pump,BRK_pump,EAST_gains
4/8/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10388.09207,29410.81956,6962.503575,11799.75499,526.8917526,2240.166673,2066.062233,2842.497055,6188.781601,2444.564394,3752.354052,2791.136237,671.8282642,278.1787303,1013.855797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10308.94857,29672.57852,6837.416381,10047.90912,484.5279433,2025.521547,1518.04434,2956.101018,5911.477086,2444.564394,4005.022955,2627.461167,655.1754932,256.450455,1053.526242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9613.297469,28469.18225,7186.898868,9257.731807,458.052884,1881.572218,1622.677095,2987.774243,4837.995914,2444.564394,3708.544888,2725.406407,621.877636,240.8004161,935.45337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9444.559463,38113.7258,6589.780844,9122.275691,519.8249269,1834.305274,1838.693107,2797.63498,5449.417435,2444.564394,3956.165821,2947.103856,605.947228,227.7634509,1021.802127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.422,57434.085,6148.606807,8959.668459,813.7157283,1857.529509,1683.73844,2758.867752,5022.75105,2444.564394,3731.350893,3140.56952,583.5078689,217.3300917,1061.380766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9778.179767,43501.79073,9759.632896,10628.86314,3299.028252,1781.002076,1419.957524,2789.741653,4885.301476,2444.564394,3283.253457,2925.107312,574.0940967,223.4177958,1229.691988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10850.77716,34466.47377,9515.51269,7707.72254,1858.640164,1753.276228,1288.118206,2748.376621,5506.344467,2444.564394,3887.11681,2788.018616,603.0577763,272.1004938,1325.680388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10092.62299,35664.07892,8272.354953,3390.196081,1102.27623,1826.018213,1226.3409,2802.031263,4843.379356,2444.564394,3514.829058,2596.111762,650.111268,254.7084059,1503.580249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9777.266573,36129.68556,7437.073255,2734.476679,856.0795376,1982.756217,2238.404553,2928.824077,4863.767709,2444.564394,3563.686192,2432.350092,731.1926646,215.5880426,1455.127019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10032.75803,29798.8251,6791.13119,2784.786099,758.1190326,2198.833675,2383.43803,3458.776075,5485.956113,2444.564394,3731.350893,2267.116213,836.8651397,340.7788857,1346.795796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9390.579535,27361.91869,6643.780234,6603.21117,753.7080704,2258.173128,1433.969926,7054.03677,4902.482673,2444.564394,3397.734194,2383.07437,928.8511426,379.8897813,1350.366034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9456.12659,26618.33794,6847.66943,8347.570518,789.8872464,2539.421675,1119.151136,3947.363041,5499.930153,2444.564394,3723.778939,2647.8123,978.0332996,249.4917263,1244.584981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/20/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10053.96443,25131.17642,7269.216202,9012.573206,835.7798254,2386.366809,939.5162304,3966.746655,5330.17993,2444.564394,3444.968766,3032.492014,1043.968129,237.3257856,1180.320696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/21/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11743.67822,24243.97571,7575.928829,7266.217453,887.8570377,2432.917587,795.2907673,3865.432302,5020.689306,2444.564394,3482.828537,3659.133708,1222.791378,239.0678347,1326.598449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12689.34161,23838.59679,8240.716974,5657.414042,894.9145772,2269.427162,658.4806265,3383.939339,4497.350054,2444.564394,3529.972967,4708.126362,1306.708433,235.5837365,1067.603181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14320.91536,21790.85414,8969.757557,5242.261508,916.9786743,2270.859494,656.0156711,3233.366628,5834.1617,2444.564394,3797.87592,4708.126362,1306.708433,221.6757468,1065.869065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/24/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16128.02534,21488.55729,9582.303979,5376.419961,988.4269752,2240.882839,601.623003,3207.888166,4696.079229,2444.564394,3177.065812,4592.947609,1305.325185,229.5055,1173.282227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/25/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14194.08282,20794.78023,8784.714441,5435.912846,968.1829804,2164.355406,552.9989443,2942.912168,4783.130626,2444.564394,3173.730547,4229.485034,1120.661555,219.9431653,1137.171819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13296.10846,20712.54622,8304.969412,5085.643493,1477.44017,2084.861001,525.8026103,2806.427547,5492.370427,2444.564394,3012.015238,4147.993902,1014.996764,227.7634509,1181.238757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/27/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13188.55447,21387.79168,8180.761051,5738.667748,1886.870322,2119.339269,503.5464151,2721.899004,5492.370427,2444.564394,2931.968864,4499.7654,1142.40929,239.0678347,1337.10515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13481.7913,21587.00646,8259.563054,6141.841848,1354.768991,2135.094917,463.1661493,2819.616397,6140.445167,2444.564394,3728.826909,4857.77214,1322.692634,249.4917263,1609.259295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14353.38449,22643.30809,9038.306511,5558.891428,1162.358178,2072.072325,420.3107,2861.081344,6161.864392,2444.564394,3433.971404,5300.301031,1359.579252,251.2337753,1676.277763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15435.01236,22463.78315,8710.990139,5246.953061,997.2488995,2016.51832,374.9800673,2890.956089,5548.266587,2444.564394,3440.732077,6042.987483,1267.670096,227.7634509,1844.486979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26612.51014,22521.69442,21930.78284,23225.18394,1257.170649,5511.714432,4747.851923,7565.304563,6500.448509,2818.663955,9917.457247,8232.509589,774.3115838,428.8754443,1831.940142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/2/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24642.03985,22039.87262,21124.20968,20451.17843,1267.849821,5511.714432,5455.733939,6738.603426,7155.052104,2880.746859,10274.42081,8650.270719,772.3135587,398.6830826,1804.704326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22567.05955,21921.73362,20019.80986,18719.29662,1303.508968,5511.714432,7927.644436,6493.110957,7190.330828,3348.471443,9753.398238,8431.431089,900.8787909,394.242751,2000.557384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/4/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21437.74265,20241.14845,18517.00587,16745.84974,1375.663022,5511.714432,6533.768391,5976.747472,6519.233284,3522.303573,8909.936618,8091.437268,1026.139597,437.7561076,2141.836804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20558.03217,19381.74515,17179.22714,12958.66841,1495.084019,5511.714432,9321.520481,5534.221568,9365.470333,4518.033239,8316.710058,7540.311267,1436.426372,470.6088812,2197.226497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19872.12182,19558.95365,16428.31339,10939.3042,1531.578927,5511.714432,7993.001554,5501.149526,8600.219831,3520.6013,8235.852403,7698.876903,1345.900464,485.7003282,2487.435846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19332.32254,20431.09743,16545.49109,11292.66798,1540.493714,5511.714432,6642.69692,5450.492349,7222.975102,3031.948769,8704.412145,8174.573811,1115.897033,476.8196649,2492.536186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19035.02708,23821.22341,16316.0181,11209.81715,1417.543947,5511.714432,5836.830369,6152.89856,7235.460105,3394.633086,9400.941795,8878.290009,990.7130745,478.5995846,2446.633126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19124.31718,23814.27405,16929.24805,11911.5537,1262.463804,5511.714432,5009.280392,7494.864111,13582.30872,5995.806611,10119.37603,9381.439296,1546.010365,474.159253,2484.069622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18646.41218,23555.98977,15955.69667,11298.6572,1147.593063,5511.714432,4954.764988,7614.862668,10780.39915,3792.664605,9674.974426,9658.561107,1304.403019,427.0955246,2517.221832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18618.0017,25066.31579,15473.31514,12315.82583,1089.646949,5511.714432,4747.851923,7868.048634,7964.401011,3152.810163,10542.14347,9982.447223,1068.328666,396.9126305,2541.907478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19077.64281,25537.71356,16568.92663,13843.07607,1109.240907,5511.714432,8624.582459,8475.734918,8047.328921,3299.806458,10138.30591,10211.93872,1002.31699,352.509314,2467.85054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17820.47871,24453.61452,16187.12263,13981.82626,1158.272234,5511.714432,9234.479939,8589.13905,7666.47906,4157.051195,10119.37603,10826.80274,1133.648718,339.1883191,2290.86874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17521.15392,25903.71282,16233.01723,14280.28888,1292.829796,5511.714432,7350.476655,8631.003659,7770.826195,5174.610011,11070.37743,11641.71406,1369.031448,359.6195253,2200.592721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16648.54607,26700.57194,15787.74197,13727.28455,1274.071599,5511.714432,6218.029079,8872.099845,8581.320515,6458.424377,11759.96612,11921.43389,1729.674983,369.3806808,2167.338504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18823.97773,29447.88278,16646.06861,13353.95671,1097.633112,5511.714432,5412.162528,9185.834625,17931.44231,13178.59829,11096.5187,10977.48772,3028.698704,422.6551929,2195.492381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19207.51933,27819.41776,17094.27331,13730.27916,1506.598952,5511.714432,5314.177992,9461.101924,15823.88218,7920.276488,10850.43018,11658.16817,2362.511018,458.1778461,2159.687994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/18/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19388.12886,26389.00929,16699.77506,13872.02395,1303.508968,5511.714432,5096.320935,10335.26294,16183.5419,6664.199162,11858.22124,11740.43871,2112.1431,449.2971828,1901.814801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/19/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18526.68227,27648.00039,18164.4963,14375.11815,1110.169531,5511.714432,4181.628135,10291.3001,16183.5419,6664.199162,12072.75994,11238.15543,2397.245917,400.4630023,1931.600787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18640.32422,24147.84299,16824.76461,13449.78418,1091.411334,5511.714432,4050.913901,9552.424723,16183.5419,6664.199162,13032.77558,11199.18517,2537.415064,428.8754443,2093.281567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16447.64333,23624.32507,15791.64789,12186.05946,1173.408799,5511.714432,3658.975759,9617.369821,16183.5419,6664.199162,10737.75229,11097.86251,2576.146013,452.8475546,2312.086155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/1919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18139.08204,22324.79609,15463.55034,12410.65509,1173.408799,5511.714432,3517.317531,10220.36007,21026.34855,8963.069,12952.54892,9532.124281,2813.680461,417.3343691,2551.292104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
