datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_storage,SHA_storage,FOL_storage,YRS_storage,MHB_storage,PAR_storage,NHG_storage,NML_storage,DNP_storage,EXC_storage,MIL_storage,PFT_storage,KWH_storage,SUC_storage,ISB_storage,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,delta_depletion,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,HRO_pump,TRP_pump,delta_inflow,vernalis_inflow
10/24/1996,1,1.58,1.3,0,0,0.68,0.68,0.68,2.14,2.56,3.92,0.1,0.15,0,0,8.04,13656,14398,370.89,1496.3,0,36.127,0,183.25,688.35,5.4988,409.13,508.24,102.2,30.457,434.57,2.69E+06,3.08E+06,6.55E+05,6.33E+05,0,1.64E+05,1.44E+05,1.98E+06,1.63E+06,6.45E+05,1.99E+05,3.43E+05,9991,8843,2.58E+05,3376,4176,1730,227.46,37,627,3,735,449,8,515,528,56,26,168,3766,4293,3081,1386.8,37,325,69,286,1002,956,1179,115,291,38,546,0,61,46,0,0,11.801,5.292,15,15.6,8.5764,29.336,35.742,6.7417,8.4921,10.399,0.02657,0.32771,0.014432,0,0,0.012395,0.0036972,0,0,0.015014,0,0.040132,0.0098061,0,0.064702,3.5,1.42E+05,200,0,0,16.328,0.17907,0,0,0,85,83560,0,0,0,0,0,0,64,0,-188,0,102,-104,-527,-126.92,0,0,0,0,-516.8,750.2,-1942,0,1.10E+06,8.43E+05,3.32E+05,2303.7,605.24,5092,4235,14924,2850
10/25/1996,1,2.11,1.7,0,0,0.68,0.68,0.68,2.14,3.33,3.92,0.71,0.15,0.65,0.65,8.04,7718.3,9249.5,313.83,1496.3,0,32.201,136.42,144.34,351.68,89.355,595.84,666.1,102.2,34.264,434.57,2.69E+06,3.08E+06,6.52E+05,6.33E+05,0,1.64E+05,1.44E+05,1.98E+06,1.63E+06,6.45E+05,1.98E+05,3.44E+05,9544,8824,2.58E+05,3049,2707,1776,227.46,39,638,49,949,484,178,607,692,64,25,248,3682,4337,3267,1387.9,39,326,70,0,1036,899,1033,99,287,34,510,0,18,46,0,0,11.801,5.292,15,15.6,8.5764,61.761,75.247,2.4515,3.088,10.399,0.02657,0.025208,0.048106,0,0,0.041317,0.036972,0,0,0.081074,0,0.062706,0.010623,0.012352,0.046216,3.5,1.40E+05,200,0,0,16.328,0.36282,0,0,0,85,83560,0,0,0,0,0,0,43,1,-192,0,379,2,-738,-252.04,0,0,0,0,-132.9,1040.1,-1902,0,1.11E+06,8.43E+05,3.32E+05,2303.7,605.24,4561,4241,15554,2970
10/26/1996,1,2.23,2.16,1.04,1.04,1.18,1.18,1.18,2.38,31.67,3.92,1.13,0.15,0.65,0.65,8.04,3296.8,12691,639.46,1496.3,0,39.269,325.75,166.33,162.24,85.231,661.59,609.31,120.59,34.264,446.45,2.69E+06,3.07E+06,6.50E+05,6.33E+05,0,1.64E+05,1.44E+05,1.98E+06,1.63E+06,6.45E+05,1.98E+05,3.45E+05,9137,8834,2.57E+05,2454,3597,1558,227.46,49,717,0,862,537,42,607,633,80,35,209,3730,4609,2416,1385.6,49,208,71,896,1089,924,1033,98,284,29,429,34,24,28,0,0,11.801,5.292,15,15.6,8.5764,32.424,39.505,2.4515,3.088,13.865,0,0.025208,0,0,0,0,0,0.094532,0.098011,0,0,0,0,0,0,3.5,1.41E+05,200,0,0,16.328,0.37558,0,0,0,85,83560,0,0,0,0,0,0,-909.1,0,-75,0,-518,-35,-471,-228.04,0,0,0,0,1909.5,828.4,-1908,0,1.12E+06,8.43E+05,3.32E+05,2303.7,605.24,4386,4262,16151,3010
10/27/1996,1,2.23,2.16,1.28,1.28,1.28,1.28,1.28,2.97,31.79,3.92,1.21,0.15,0.65,0.65,8.04,2339.1,12363,583.39,1496.3,0,54.976,194.89,87.394,0,131.97,437.54,458.19,130.81,34.264,519.44,2.68E+06,3.07E+06,6.46E+05,6.33E+05,0,1.64E+05,1.44E+05,1.98E+06,1.63E+06,6.45E+05,1.98E+05,3.46E+05,8707,8848,2.57E+05,2935,4421,1270,48.283,54,665,2,501,124,0,864,476,65,38,263,3617,4667,3311,1384.1,54,325,71,0,1227,1045,884,98,280,30,414,102,98,40,0,0,11.801,5.292,15,15.6,8.5764,6.1761,7.5247,3.6773,4.6321,48.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.42E+05,200,0,0,16.328,0.36055,0,0,0,85,83560,0,0,0,0,0,0,-911.1,3,-193,0,377,-74,-693,-201.42,0,0,0,0,-48,790.9,-1927,0,1.14E+06,8.43E+05,3.32E+05,2303.7,605.24,4406,4405,14850,2830
10/28/1996,1,2.23,2.16,1.28,1.28,1.28,1.28,1.28,3.41,32.44,3.92,1.21,0.16,0.65,0.65,8.04,2300.3,10832,280.38,1496.3,0,40.054,662.63,103.18,472.65,73.546,323.89,519.79,117.19,36.168,491.43,2.68E+06,3.07E+06,6.43E+05,6.19E+05,0,1.62E+05,1.44E+05,1.98E+06,1.62E+06,6.32E+05,1.98E+05,3.47E+05,8218,8824,2.57E+05,2768,3592,1309,48.283,51,754,17,449,477,0,1008,540,46,59,235,3496,4663,2836,1384.1,51,326,71,403,1028,867,916,106,290,70,430,203,117,46,0,0,11.801,5.292,15,15.6,8.5764,12.352,15.049,5.5159,6.9481,41.594,0,0,0,0,0,0,0.0092431,0,0,0.0030028,0,0,0,0,0,3.5,1.42E+05,200,0,0,26.69,0.35977,0,0,0,85,83560,0,0,0,0,0,0,-894.1,0,-193,0,-24,-58,-425,-144.42,0,0,0,0,181,472.9,-1852,0,1.14E+06,8.43E+05,3.32E+05,2303.7,605.24,4416,3057,14286,2620
10/29/1996,1,4.37,3.04,1.28,1.28,1.4,1.4,1.4,4.06,32.44,3.92,1.68,0.16,0.65,0.65,8.04,4269,11632,293.17,1496.3,0,29.844,487.23,96.979,639.58,76.983,551.19,796.05,106.29,32.36,471.06,2.69E+06,3.07E+06,6.40E+05,6.19E+05,0,1.62E+05,1.44E+05,1.98E+06,1.62E+06,6.32E+05,1.98E+05,3.48E+05,7741,8666,2.56E+05,4091,6943,1788,48.283,49,598,0,1624,1079,301,1012,827,57,44,279,3145,5090,2916,1383.8,49,325,66,428,1079,548,840,111,296,121,430,0,42,27,0,0,11.801,5.292,15,15.6,8.5764,3.088,3.7624,6.1288,7.7201,3.4662,1.1956,2.8107,0,0,0,0,0.027729,0.031511,0.03267,0.3273,0,0.3336,0.057202,0.040145,0.046216,4.5906,1.49E+05,200,0,0,26.69,0.7681,0,0,0,85,83560,0,0,0,0,0,0,-896.1,1,-124,0,-46,-55,-469,-283,0,0,0,0,722.3,780.2,-1859,0,1.15E+06,8.43E+05,3.32E+05,2303.7,605.24,5012,4185,14931,2570
10/30/1996,1,4.79,6.26,2.15,2.15,3.34,3.34,3.34,7.28,35.85,3.92,4.93,0.16,3.27,3.27,8.04,3095.8,11766,253.82,1496.3,0,33.771,250.58,131.94,338.55,40.553,336.88,692.09,113.78,32.36,470.21,2.69E+06,3.07E+06,6.38E+05,6.19E+05,0,1.62E+05,1.44E+05,1.98E+06,1.62E+06,6.32E+05,1.99E+05,3.49E+05,7369,8547,2.56E+05,3188,3675,1606,48.283,48,722,55,1163,26,222,1155,719,99,57,269,3220,4486,2839,1383.3,48,325,64,438,577,320,602,104,286,116,402,0,33,6,0,0,11.801,5.292,15,15.6,8.5764,23.16,28.218,3.6773,4.6321,24.263,0.053139,0.78146,0.46182,0,0,0.39664,0.077642,0.40964,0.42471,0.024022,0,0.037624,0.035139,0.041174,0.15713,4.5061,1.49E+05,200,0,0,26.69,1.2065,0,0,0,85,83560,0,0,0,0,0,0,-892.1,1,-120,0,-45,-158,-302,-168.46,0,0,0,0,2392.8,1103.7,5016,0,1.16E+06,8.43E+05,3.32E+05,2303.7,605.24,5213,3085,16169,2740
10/31/1996,1,4.86,6.46,2.59,2.59,3.88,3.88,3.88,7.96,36.74,3.92,4.99,0.16,3.92,3.92,8.04,3917.8,15320,230.21,570.01,0,32.986,108.58,41.724,125.67,123.72,379.91,680.54,137.63,30.457,482.1,2.68E+06,3.07E+06,6.35E+05,6.15E+05,0,1.62E+05,1.44E+05,1.98E+06,1.62E+06,6.32E+05,2.00E+05,3.50E+05,7084,8460,2.56E+05,2565,3583,1606,48.283,68,776,45,1114,1503,57,977,707,117,69,378,3540,3814,2907,1382.6,68,322,65,427,402,254,473,75,261,112,329,0,0,30,0,0,11.801,5.292,15,15.6,8.5764,1.544,1.8812,3.6773,4.6321,55.459,0.02657,0,0,0,0,0,0,0.078777,0.081675,0,0,0,0,0,0,4.3974,1.48E+05,200,0,0,26.69,1.2155,0,0,0,85,83560,0,0,0,0,0,0,-833.1,4,-142,0,-5,-46,-306,-69.71,0,0,0,0,3765.5,1113.4,6601,0,1.18E+06,8.43E+05,3.32E+05,2303.7,605.24,5796,4319,17396,2820
11/1/1996,1,4.86,6.46,2.71,2.71,4.12,4.12,4.12,8.16,36.86,3.92,5.62,0.16,3.92,3.92,8.04,4784.3,10811,8569.1,504.95,201.06,1069.4,363.12,1571.9,2954.6,254.49,2631.5,1016.7,43.843,16.778,187.62,2.68E+06,3.07E+06,6.32E+05,6.15E+05,0,1.62E+05,1.43E+05,1.99E+06,1.62E+06,6.31E+05,2.00E+05,3.51E+05,7039,8347,2.56E+05,2565,4414,1440,48.283,84,696,32,971,24,126,977,618,115,56,287,5140,5314,3031,1381.3,84,326,67,561,24,398,473,89,137,112,282,27,20,15,0,0,15.734,7.056,20,20.8,11.435,0,0,3.6773,4.6321,48.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2655,1.50E+05,200,0,0,41.672,1.1669,0,0,0,85,95815,0,0,0,0,0,0,-723.1,3,-150,0,-139,-47,169,-75.08,0,0,0,0,986.8,486.7,6594,0,1.19E+06,1.05E+06,5.48E+05,2720.5,85.018,5773,4311,17940,2810
11/2/1996,1,4.86,6.46,2.83,2.83,4.24,4.24,4.24,8.28,36.86,3.92,5.62,0.16,3.92,3.92,8.04,4183.8,6359,7035.1,504.95,160.37,1069.4,306.38,1134.8,2290.3,274.69,2926.8,1105.6,41.473,19.829,166.9,2.68E+06,3.07E+06,6.28E+05,6.15E+05,0,1.62E+05,1.43E+05,1.99E+06,1.62E+06,6.31E+05,2.02E+05,3.53E+05,7157,8218,2.56E+05,2565,4132,1071,48.283,67,696,27,701,933,136,942,672,107,48,289,4507,4725,3147,1386.8,67,326,62,172,382,259,505,89,47,112,284,101,34,21,0,0,15.734,7.056,20,20.8,11.435,1.544,1.8812,2.4515,3.088,48.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1376,1.51E+05,200,0,0,41.672,1.1202,0,0,0,85,95815,0,0,0,0,0,0,232,1,-147,0,250,-51,245,-140.21,0,0,0,0,399.2,548.2,6580,0,1.20E+06,1.05E+06,5.48E+05,2720.5,85.018,5762,4233,17207,2810
11/3/1996,1,4.86,6.46,2.83,2.83,4.24,4.24,4.24,8.94,36.86,3.92,5.62,0.16,3.92,3.92,8.04,4032.7,6710.8,5438.9,504.95,138.83,961.88,181.56,845.03,2308,238.33,3405.7,1041.4,43.843,19.829,187.62,2.68E+06,3.07E+06,6.25E+05,6.15E+05,0,1.62E+05,1.43E+05,1.99E+06,1.62E+06,6.30E+05,2.03E+05,3.54E+05,7260,8081,2.56E+05,2872,3795,1167,847.42,58,626,16,522,388,118,836,633,100,44,240,3052,5594,2883,1390.9,58,324,65,0,382,265,330,89,47,112,286,54,15,15,0,0,15.734,7.056,20,20.8,11.435,15.44,18.812,3.6773,4.6321,34.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0134,1.51E+05,200,0,0,41.672,1.0754,0,0,0,85,95815,0,0,0,0,0,0,215,1,-143,0,422,-30,191,-147.71,0,0,0,0,1458.1,511.1,6576,0,1.23E+06,1.05E+06,5.48E+05,2720.5,85.018,5943,4206,17343,2750
11/4/1996,1,4.86,6.46,2.83,2.83,4.24,4.24,4.24,8.94,36.86,3.92,5.62,0.16,3.92,3.92,8.04,3942.5,8369.5,3901.5,401.78,129.25,1038.7,340.42,1015,2304.2,88.869,3286.4,1146.7,40.288,24.405,139.63,2.67E+06,3.06E+06,6.21E+05,6.07E+05,0,1.52E+05,1.43E+05,1.99E+06,1.63E+06,6.30E+05,2.04E+05,3.55E+05,7358,7949,2.56E+05,2472,3768,1224,847.42,54,676,30,627,391,44,795,697,96,47,249,5036,5070,2923,1385.6,54,328,93,940,391,290,373,89,47,112,286,88,29,27,0,0,15.734,7.056,20,20.8,11.435,7.7201,9.4059,5.5159,6.9481,45.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.893,1.50E+05,200,0,0,51.148,1.0324,0,0,0,85,95815,0,0,0,0,0,0,207,1,222,0,-518,-7,192,-66.08,0,0,0,0,338.4,347.4,-292,0,1.24E+06,1.05E+06,5.48E+05,2720.5,85.018,5773,4195,17590,2630
11/5/1996,1,4.86,6.46,2.83,2.83,4.24,4.24,4.24,8.94,36.86,3.92,5.62,0.16,3.92,3.92,8.04,4109.5,8947.1,3387.3,401.78,122.07,1055.6,204.25,649.15,3609.7,250.45,3216,1258.6,46.213,19.829,146.17,2.67E+06,3.06E+06,6.18E+05,6.07E+05,0,1.52E+05,1.43E+05,1.99E+06,1.63E+06,6.30E+05,2.06E+05,3.56E+05,7456,7820,2.56E+05,2355,4439,1383,847.42,51,687,18,401,937,124,1328,765,102,45,344,5065,4950,2965,1386.8,51,324,106,0,386,272,463,89,48,109,316,68,9,0,0,0,15.734,7.056,20,20.8,11.435,6.1761,7.5247,1.2258,1.544,31.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7762,1.52E+05,200,0,0,51.148,0.99107,0,0,0,85,95815,0,0,0,0,0,0,217,1,118,0,424,-9,-323,-60.37,0,0,0,0,-122.8,799.2,-1886,0,1.25E+06,1.05E+06,5.48E+05,2720.5,85.018,5754,4183,17011,2550
11/6/1996,1,4.86,6.46,2.84,2.84,4.54,4.54,4.54,8.94,36.86,3.92,5.62,0.16,3.92,3.92,8.04,4186.4,11106,3659.9,401.78,119.68,1055.6,510.63,862.84,3603.5,189.86,2443.3,1148.3,45.028,18.304,182.17,2.66E+06,3.06E+06,6.14E+05,6.07E+05,0,1.52E+05,1.43E+05,1.99E+06,1.63E+06,6.30E+05,2.08E+05,3.57E+05,7577,7696,2.55E+05,2932,3806,1100,847.42,50,687,45,533,375,94,1676,698,102,46,225,6181,4903,3056,1388.3,50,324,121,0,375,340,500,89,40,107,437,61,48,33,0,0,15.734,7.056,20,20.8,11.435,6.1761,7.5247,4.2902,5.4041,20.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.663,1.52E+05,200,0,0,51.148,0.95143,0,0,0,85,95815,0,0,0,0,0,0,230,0,-31,0,424,-392,-276,-71.37,0,0,0,0,-1834.3,1015.7,-1878,0,1.27E+06,1.05E+06,5.48E+05,2720.5,85.018,5761,4196,16424,2500
11/7/1996,1,4.86,6.46,2.84,2.84,4.9,4.9,4.9,8.94,36.86,3.92,5.62,0.16,3.92,3.92,8.04,5273.5,18572,3703,401.78,114.89,986.46,510.63,1201.2,6858.5,169.66,3261.9,1148.3,53.323,21.354,243.26,2.65E+06,3.06E+06,6.11E+05,6.07E+05,0,1.52E+05,1.43E+05,1.99E+06,1.63E+06,6.30E+05,2.11E+05,3.58E+05,7693,7557,2.55E+05,2886,4292,1335,847.42,48,642,45,742,388,84,1619,698,102,46,225,6020,4347,2772,1385.6,48,324,121,1161,388,354,493,89,40,107,437,61,43,45,0,0,15.734,7.056,20,20.8,11.435,6.1761,7.5247,4.2902,5.4041,20.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5531,1.53E+05,200,0,0,51.148,0.91337,0,0,0,85,95815,0,0,0,0,0,0,235,1,-41,0,-738,-496,-58,-72.96,0,0,0,0,-1041.6,791.4,-1879,0,1.28E+06,1.05E+06,5.48E+05,2720.5,85.018,5757,4181,16118,2400
11/8/1996,1,4.86,6.46,2.84,2.84,5.14,5.14,5.14,9.54,36.86,3.92,5.62,0.16,3.92,3.92,8.04,5247,11218,3378.6,401.78,114.89,1040.2,363.12,1201.2,8818,123.21,2475.5,1192.7,11181,5674.2,9196.8,2.65E+06,3.06E+06,6.07E+05,6.07E+05,0,1.52E+05,1.42E+05,1.99E+06,1.63E+06,6.30E+05,2.11E+05,3.60E+05,7807,7415,2.54E+05,3153,4292,1335,847.42,48,677,32,742,939,61,1619,725,90,41,293,3570,4347,2772,1385.2,48,326,119,1161,388,724,493,90,31,111,501,101,28,59,0,0,15.734,7.056,20,20.8,11.435,13.896,16.931,5.5159,6.9481,69.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.54E+05,200,0,0,51.148,0.87684,0,0,0,85,95815,0,0,0,0,0,0,248,1,-52,1,-737,-423,181,-75.12,0,0,0,0,1281.8,78.8,-1833,0,1.28E+06,1.05E+06,5.48E+05,2720.5,85.018,5766,4199,15974,2370
11/9/1996,1,4.86,6.46,2.84,2.84,5.14,5.14,5.14,9.54,36.86,3.92,5.62,0.16,3.92,3.92,8.04,4032.7,11230,3088.7,401.78,114.89,1040.2,431.2,403.09,5562.4,282.77,3225.2,1013.4,7364.5,7486.3,11242,2.66E+06,3.06E+06,6.04E+05,6.07E+05,0,1.52E+05,1.42E+05,1.99E+06,1.63E+06,6.30E+05,2.13E+05,3.61E+05,7929,7280,2.54E+05,340,4266,938,847.42,48,677,38,249,385,140,1277,616,101,43,321,3355,4621,2847,1384.1,48,326,114,43,385,42,448,89,32,110,499,108,38,59,0,0,15.734,7.056,20,20.8,11.435,9.2641,11.287,2.4515,3.088,58.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.54E+05,200,0,0,51.148,0.84176,0,0,0,85,95815,0,0,0,0,0,0,254,1,-56,-3,381,-541,184,-111.96,0,0,0,0,1031.9,816.9,-1861,0,1.30E+06,1.05E+06,5.48E+05,2720.5,85.018,5767,4146,15803,2310
11/10/1996,1,4.86,6.46,2.84,2.84,5.14,5.14,5.14,9.54,36.86,3.92,5.62,0.32,3.92,3.92,8.04,4007.5,14730,3192.3,401.78,117.29,948.05,442.55,632.96,4247.9,234.29,3437.8,959.13,1770.3,1485.7,3498.3,2.66E+06,3.06E+06,6.00E+05,6.07E+05,0,1.52E+05,1.42E+05,1.99E+06,1.63E+06,6.30E+05,2.13E+05,3.62E+05,8055,7146,2.53E+05,2576,3529,1277,296.38,49,617,39,391,388,116,1277,583,97,46,278,3,3434,2894,1382.5,49,326,114,145,388,42,448,89,32,112,510,95,48,29,0,0,15.734,7.056,20,20.8,11.435,9.2641,11.287,3.6773,4.6321,41.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.54E+05,200,0,0,51.148,0.80809,0,0,0,85,95815,0,0,0,0,0,0,273,0,-55,-44,279,-585,177,-117.25,0,0,0,0,5425.5,819.5,-1812,0,1.32E+06,1.05E+06,5.48E+05,2720.5,85.018,5171,4186,15672,2260
11/11/1996,1,4.86,6.46,2.84,2.84,5.14,5.14,5.14,9.54,36.86,3.92,5.62,0.32,3.92,3.92,8.04,7068.4,11949,2334.7,1127,112.5,1101.7,385.81,552.02,3590.1,185.82,3450.1,1169.7,1055.8,762.66,2079.1,2.66E+06,3.06E+06,5.97E+05,5.94E+05,0,1.62E+05,1.42E+05,1.99E+06,1.63E+06,6.17E+05,2.16E+05,3.63E+05,8174,7010,2.53E+05,2335,3849,1361,296.38,47,717,34,341,386,92,604,711,94,44,320,4359,5396,2895,907.1,47,326,119,566,386,460,377,89,32,111,512,74,43,23,0,0,15.734,7.056,20,20.8,11.435,15.44,18.812,6.7417,8.4921,41.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.54E+05,200,0,0,0,0.77577,0,0,0,85,95815,0,0,0,0,0,0,322,0,-56,-101,-142,-435,-110,-98.208,0,0,0,0,-558.1,993.9,-1814,0,1.33E+06,1.05E+06,5.48E+05,2720.5,85.018,5066,4195,15561,2240
11/12/1996,1,4.86,6.46,2.84,2.84,5.14,5.14,5.14,9.54,36.86,3.92,5.62,0.32,3.92,3.92,8.04,5432.6,9262.6,3037,1127,107.71,980.31,465.24,778.66,4250.2,369.62,3580.1,1242.1,825.91,518.61,1278.5,2.65E+06,3.05E+06,5.93E+05,5.94E+05,0,1.62E+05,1.42E+05,1.99E+06,1.63E+06,6.17E+05,2.16E+05,3.64E+05,8278,6876,2.52E+05,2645,3567,1152,296.38,45,638,41,481,939,183,680,755,89,46,310,4673,5624,3078,1383.3,45,327,117,783,388,36,435,89,35,112,500,27,38,20,0,0,15.734,7.056,20,20.8,11.435,6.1761,7.5247,3.6773,4.6321,45.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.53E+05,200,0,0,0,0.74474,0,0,0,85,95815,0,0,0,0,0,0,327,0,-59,-51,-361,-4,-125,-52.792,0,0,0,0,-1468.3,477.7,-1822,0,1.34E+06,1.05E+06,5.48E+05,2720.5,85.018,5251,4179,15807,2190
11/13/1996,1,4.86,6.46,2.84,2.84,5.14,5.14,5.14,9.54,36.86,3.92,5.62,0.32,3.92,3.92,8.04,5586.3,8383.3,3480.4,1127,102.92,534.72,329.07,888.74,3590.8,395.87,3779,1306.3,697.94,411.84,1050.5,2.65E+06,3.05E+06,5.89E+05,5.94E+05,0,1.62E+05,1.42E+05,1.99E+06,1.63E+06,6.17E+05,2.18E+05,3.66E+05,8383,6736,2.52E+05,2355,4429,1082,296.38,43,348,29,549,386,196,1290,794,89,43,230,4568,5204,3139,1383.4,43,325,117,777,386,368,479,89,36,113,493,34,43,17,0,0,15.734,7.056,20,20.8,11.435,9.2641,11.287,1.2258,1.544,48.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.54E+05,200,0,0,0,0.71495,0,0,0,85,95815,0,0,0,0,0,0,216,0,-59,0,-355,10,-124,-96.625,0,0,0,0,-907.4,180.6,-1818,0,1.35E+06,1.05E+06,5.48E+05,2720.5,85.018,5074,3267,15843,2240
11/14/1996,1,4.86,6.46,2.84,2.84,5.14,5.14,5.14,9.54,36.98,3.92,5.62,0.33,3.92,3.92,8.04,5004.4,7738.4,2886.8,1127,102.92,1089.4,340.42,475.94,3591.5,137.34,3445.5,954.2,607.88,353.87,944.66,2.65E+06,3.05E+06,5.86E+05,5.94E+05,0,1.62E+05,1.41E+05,1.99E+06,1.63E+06,6.17E+05,2.19E+05,3.67E+05,8479,6582,2.51E+05,2948,4384,1383,296.38,43,709,30,294,388,68,994,580,84,43,254,4595,5123,2858,1333,43,325,119,835,388,215,449,90,35,120,487,67,28,20,0,0,15.734,7.056,20,20.8,11.435,1.544,1.8812,1.2258,1.544,38.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.55E+05,200,0,0,0,0.68635,0,0,0,85,95815,0,0,0,0,0,0,272,0,-63,-1,-412,-11,-124,-120.58,0,0,0,0,-782,654,-1812,0,1.36E+06,1.05E+06,5.48E+05,2720.5,85.018,5241,4297,15889,2490
11/15/1996,1,4.9,6.46,2.84,2.84,5.14,5.14,5.14,9.54,36.98,3.92,5.62,0.33,3.92,3.92,8.04,4936.8,7905.7,3035.2,1127,102.92,1074,578.72,885.5,3609.3,169.66,3205.3,1220.7,524.93,332.52,771.22,2.64E+06,3.05E+06,5.84E+05,5.94E+05,0,1.62E+05,1.41E+05,1.98E+06,1.63E+06,6.17E+05,2.20E+05,3.68E+05,8580,6476,2.51E+05,2353,4599,1543,296.38,43,699,51,547,388,84,1197,742,87,30,275,4497,5107,2844,1235.3,43,326,125,1191,388,48,398,90,35,82,502,67,28,12,0,0,15.734,7.056,20,20.8,11.435,6.1761,7.5247,3.6773,4.6321,45.06,0,0,0,0,0,0,0,0,0,0.36033,0,0,0,0,0,3.5,1.56E+05,200,0,0,0,0.6589,0,0,0,85,95815,0,0,0,0,0,0,278,0,-59,-5,-757,-5,177,-39.333,0,0,0,0,-651.3,650.7,-1866,0,1.38E+06,1.05E+06,5.48E+05,2720.5,85.018,4262,4262,15850,2540
11/16/1996,1,5.66,6.46,2.84,2.84,5.14,5.14,5.14,9.54,37.63,3.92,6.17,0.33,3.92,3.92,8.04,4179.8,9343.7,3787.6,1127,100.53,998.75,635.45,1457,3596.1,1092.7,2157.2,1329.3,433.69,291.34,691.59,2.65E+06,3.05E+06,5.81E+05,5.94E+05,0,1.62E+05,1.41E+05,1.98E+06,1.63E+06,6.17E+05,2.22E+05,3.69E+05,8678,6491,2.50E+05,3513,4645,1561,296.38,42,650,56,900,390,541,1350,808,86,30,291,63,4388,2844,1235,42,326,124,1308,390,51,379,66,36,22,501,27,38,29,0,0,15.734,7.056,20,20.8,11.435,7.7201,9.4059,0,0,20.797,0.39855,0,0.41852,0,0,0.35946,0.18671,0,0,0.38435,0,0.022574,0.054751,0.0092641,0.097053,3.7935,1.58E+05,200,0,0,0,1.2625,0,0,0,85,95815,0,0,0,0,0,0,307,1,-50,2,-863,-9,164,-57.083,0,0,0,0,4882,594,-1849,0,1.39E+06,1.05E+06,5.48E+05,2720.5,85.018,5307,4224,16199,2480
