set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
5354	2202.9528852771177	69.55299073827446	321.63623344814494	0.0	124.5460031891782	529.0658021152266	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5355	2018.7394709103119	68.32055005895128	478.7730266764961	0.0	145.5354946882395	519.3606443315141	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5356	1907.9413877017193	68.78639222655738	460.7935605391027	0.0	125.28527439552748	519.3353400111569	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5357	1819.7663378572104	71.42692521469301	480.0929435738048	0.0	128.6064569233032	534.0975896392863	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5358	1956.8333433628713	75.82913000511058	426.3019950853645	0.0	106.29925081476584	559.6994959106224	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5359	2065.961996189633	87.18215238177406	332.0991136893618	0.0	145.68788906549003	594.2108382881125	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5360	2301.045946143638	100.80262243604251	316.38372382248394	0.0	120.12024916840723	632.5725513762932	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5361	2442.63298575546	107.87872792532195	291.17152602568285	0.0	79.68373182191037	666.5927601168833	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5362	2443.9906302845684	110.4242039804722	218.60242728273724	0.0	55.96179880306053	702.5701761451506	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5363	2524.469188253745	115.82389726483123	152.71787675424022	0.0	59.24020922118653	733.4484208939584	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5364	2457.4989616218113	117.88676164367232	162.6563224015946	0.0	126.07000654768473	752.1516853408865	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5365	2404.7382698009233	121.58851689539594	161.8919394059977	0.0	165.89218037122674	772.5819684312575	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5366	2397.8044878033475	127.94228895175837	152.0480307522495	0.0	200.4700618555977	784.9199209233852	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5367	2511.423372087225	132.46168446985106	302.0251870895675	0.0	264.31944912050744	793.3734777187949	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5368	2486.7523458462438	141.34243267098776	215.56411613737203	0.0	291.1637147492724	797.7592696534531	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5369	2536.275695310619	141.80544026757866	169.55114523785718	0.0	283.25916177709007	804.7864508946241	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5370	2450.1733811093945	136.08447540144547	179.05024093152463	0.0	287.7531873203464	802.7930308191815	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5371	2391.6987104808977	131.01187856715006	221.2119552046772	0.0	259.47133519965075	783.4502021677191	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5372	2350.778865388722	128.5366011882342	260.24372779505575	0.0	216.11154312531997	764.6651854862871	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5373	2336.096623757207	124.99576676699644	186.4379543123203	0.0	236.32428603826955	753.2422527866801	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5374	2299.425466523075	123.29128243592726	253.7736190870179	0.0	135.92510403797968	726.8708998952592	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5375	2241.0943380496665	107.82829252612042	328.33710441533844	0.0	62.076570903358295	645.5104294802513	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5376	2079.371386932418	86.0571136686183	301.2412265143063	0.0	86.90135880254644	592.8424148759442	3826.212785402204	0.0	392.166666666666	0.0	0.0	0.0
5377	2037.6623487788372	22.53879359916653	643.5930907341924	0.0	13.77688214490616	561.1156004439557	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5378	1915.8854350373945	23.126228083452897	790.624181178971	0.0	16.97104127581619	540.3891024756582	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5379	1901.741461310124	22.874440471883613	1103.5555946031222	0.0	19.52123315759534	528.1545111064977	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5380	1805.3993282393963	21.73288224692475	1069.5548747383352	0.0	19.476942905387773	525.6924261912279	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5381	1781.9073583502766	20.904918557107862	1093.2994567784185	0.0	20.965120905370874	538.8839520096086	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5382	1777.5670895898047	20.594034175580717	1005.834570740602	0.0	18.933827491165687	562.414475538329	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5383	1825.4306933990013	23.637757031757037	711.1784904007291	0.0	18.571120916380316	598.3368530236168	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5384	2152.439286349781	26.908181936617922	701.2614917530133	0.0	9.517603973115378	634.7398005974715	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5385	2224.768397255534	27.921981969520306	729.4223102678711	0.0	7.813151537704482	663.9255737691714	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5386	2332.2158156188616	29.606780828930148	547.8261896696451	0.0	10.429185634735353	694.3647712291743	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5387	2224.791700439844	31.27143288015018	364.02573789651285	0.0	11.429254255736346	723.2621099202807	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5388	2135.632291245188	31.347086982738013	362.8368932096908	0.0	16.83193166034738	741.5298121665462	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5389	2147.32827371786	31.919939727221607	415.55682002464965	0.0	22.38075767574768	758.2889301394913	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5390	2300.7957285562	33.464236977895716	370.47769394987233	0.0	22.622771495423326	773.7482129623108	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5391	2403.3400248698345	34.635294993893936	466.9448438905815	0.0	27.56198431780928	782.4817692321366	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5392	2461.961242330163	35.88571167467241	447.1836462299925	0.0	26.625549893788858	788.6311189596458	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5393	2464.393422594723	36.64349965751318	349.58679226583837	0.0	29.127005394294663	793.3682754906451	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5394	2501.814613609608	35.36204634599863	371.07485404719284	0.0	24.04431711547091	789.9713660202781	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5395	2345.011044613605	34.99574526150151	494.1843808360767	0.0	20.872548387223574	769.3487037020577	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5396	2240.097265991352	34.82813329602402	609.5079434314272	0.0	19.50272393989347	748.1037801472927	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5397	2224.653809374417	33.69704111698674	447.0450757992108	0.0	20.430794943259784	736.0078422485611	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5398	2241.7546567035806	31.830040784573022	563.7323611153232	0.0	13.687803168811444	708.0043101728505	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5399	2051.354635895993	28.883632049637622	764.7915152222423	0.0	10.513263031577873	635.2105777598255	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5400	1838.0809909779143	24.379956222613764	715.5500596615939	0.0	10.60958602848772	587.3976769202827	3834.7181215225264	0.0	407.199999999999	0.0	0.0	0.0
5401	1876.1450886447985	713.2020160305624	1098.4804001673983	0.0	0.0	548.9477303724439	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5402	1816.0725982700296	696.0994954204987	1284.2675039333528	0.0	0.0	531.3262029920452	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5403	1712.6765251155343	656.4195833043785	1967.2968732906825	0.0	0.0	520.7424842348665	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5404	1618.0642301257	620.97984085017	1943.544459793924	0.0	0.0	518.8140168013424	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5405	1600.1889665185697	599.2306409374772	2107.875483717884	0.0	0.0	531.29984382614	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5406	1672.9877006350885	617.9694963251782	1875.3825321521808	0.0	0.0	557.5280861806557	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5407	1765.1310614933918	700.2598424058194	1442.1421952416167	0.0	0.0	594.4598817948373	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5408	1801.7798250826474	708.2703273108766	1688.152666094487	0.0	0.0	627.3970134511219	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5409	1881.1701724146253	691.2419185348053	1461.488983616757	0.0	0.0	655.440256025597	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5410	2041.4939646774228	850.7985780648124	988.5220105748996	0.0	0.0	678.1426577608962	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5411	2105.301835504404	880.7458693737668	579.2879699439194	0.0	0.0	701.7903777843546	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5412	2169.030348727316	864.1482463124003	544.2664117522241	0.0	0.0	713.240627362209	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5413	2143.4986795090804	902.8909450866284	696.6156027345855	0.0	0.0	724.8339157277965	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5414	2100.9537321556927	952.9200634697268	852.7331694276953	0.0	0.0	722.7710337596144	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5415	2276.170711064124	1002.8146550599353	1076.34987921509	0.0	0.0	735.6003009599189	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5416	2231.9827784179693	1081.3941180414606	900.4645465406302	0.0	0.0	739.4893186664932	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5417	2320.51379589827	1089.0852031572445	764.7504509937457	0.0	0.0	744.2546544790806	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5418	2342.5714928430702	1085.7133527370086	609.4787593105679	0.0	0.0	741.3300001336246	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5419	2317.294792543812	1081.877291478754	722.6744435755874	0.0	0.0	724.3688426480401	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5420	2093.557377381843	1005.0502073771088	963.5752176759734	0.0	0.0	708.2799309131639	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5421	2139.0656194055155	1019.3597605567396	611.9583271710293	0.0	0.0	704.9806041392441	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5422	2135.809285447663	1025.4691637964206	1028.2187851626186	0.0	0.0	680.9127171111378	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5423	1919.845652403415	860.8350739661232	1266.3068646897216	0.0	0.0	617.5988056015468	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5424	1716.7279796299563	665.8244439300004	1376.5980654971902	0.0	0.0	572.6140949465419	3860.7265439548028	0.0	426.966666666666	0.0	0.0	0.0
5425	2843.007739767777	858.9504832901061	140.50024639514783	0.0	0.0	530.8517389562137	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5426	2633.904632090878	838.3529274597763	162.4730520025669	0.0	0.0	513.3724070634213	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5427	2567.8350135567084	790.5641117764658	279.7672589196543	0.0	0.0	504.24553813384733	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5428	2450.460278893177	747.8819779286908	284.2487058953607	0.0	0.0	503.02255533333965	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5429	2358.709600400895	721.6881571650376	305.9332920540992	0.0	0.0	515.3090977215344	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5430	2550.4917315722423	744.2564457141258	295.3011967634503	0.0	0.0	541.8437988158859	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5431	2450.742703369588	843.3634742240511	261.6192392860446	0.0	0.0	579.0830984480247	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5432	2243.1622677727	853.0109650133817	310.1794940407034	0.0	0.0	615.1882562708676	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5433	2176.975889862425	832.5026663559066	274.76941495939843	0.0	0.0	640.8906307866539	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5434	2404.06198099288	1024.6659899794645	186.32914305207763	0.0	0.0	665.9881233498866	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5435	2992.550788365427	1060.733246892481	99.0785310296739	0.0	0.0	688.68023227142	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5436	2989.992497776808	1040.7437684143147	120.36976109161655	0.0	0.0	700.1670794299473	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5437	2756.5810304822335	1087.4038438040345	161.50703634036375	0.0	0.0	709.2154298489023	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5438	2865.285866807323	1147.6568078280438	122.2118322436287	0.0	0.0	716.6961941639418	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5439	3226.748663407703	1207.7477534460882	94.01888511687793	0.0	0.0	722.2939586748485	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5440	3544.085209252513	1302.3855505744768	114.19046750220149	0.0	0.0	722.3496073737734	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5441	3534.9117138550605	1311.6483697038955	97.4701992965791	0.0	0.0	723.4574307407721	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5442	3595.6618818456895	1307.5874550079961	88.2287861097462	0.0	0.0	719.0988326405961	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5443	3515.4443997272465	1302.9674643214207	114.22513958771887	0.0	0.0	701.417082926454	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5444	3480.9045699307176	1210.4401585432354	144.91733014942386	0.0	0.0	685.6914051619977	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5445	3476.892247807372	1227.6739819804125	104.1437861258206	0.0	0.0	685.6470179608607	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5446	3415.9879665386125	1235.0318900448694	140.48682065464735	0.0	0.0	666.9821783210131	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5447	3218.234372915652	1036.7535231204258	182.60259576426273	0.0	0.0	606.4237445420636	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5448	3130.2997010972276	801.8909299823576	157.63393989378648	0.0	0.0	563.0099312078536	3870.8734551598573	0.0	436.266666666666	0.0	0.0	0.0
5449	2480.038184509505	504.21469989514776	100.5234445412472	0.0	97.70933032061696	531.1839195731485	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5450	2377.337374181466	509.048291844392	116.24428605266306	0.0	133.96159925886138	512.9049740477609	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5451	2118.879661209831	495.52208860048063	200.16454958642586	0.0	170.16931606195973	502.3292796608909	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5452	1931.7332780809106	491.77374143454017	203.37088194587218	0.0	182.79335724907008	500.8126867777557	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5453	1899.5338148495096	524.3051506787755	218.88551163554038	0.0	188.31407313846944	513.3109164943587	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5454	2196.796577709656	588.1620140753133	211.27858660353053	0.0	151.11506380278672	539.6655493565146	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5455	2429.5513323344016	660.172298379023	187.18022043413453	0.0	127.7005990163602	573.628559895595	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5456	2612.531407613977	747.7877214193995	221.92353370925883	0.0	84.14481568329651	606.0072380646587	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5457	2567.4635204716205	836.2375213332155	196.58875165685052	0.0	82.68762461497235	630.8344299950704	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5458	2633.8369099397432	880.5340442679469	133.31255822381598	0.0	117.41785186158607	657.9865040149991	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5459	2645.243101516983	892.7517600332371	70.88752849001139	0.0	120.34882361661278	677.560105285414	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5460	2677.3955573021635	947.4461823942987	86.12072443991218	0.0	171.53290428847848	691.3957550960439	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5461	2659.032877983523	969.6276898053403	115.55313266085794	0.0	258.86362065909816	704.3756804988078	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5462	2593.2027087956812	971.5198078074544	87.4386675897736	0.0	264.42929736139035	714.3595680086216	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5463	2708.0613088065325	1017.3843947266188	67.26751323478648	0.0	307.46218175680707	719.7190923620627	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5464	2755.624687652616	1028.9623430949084	81.69963698720645	0.0	315.20571836157995	724.1131422787707	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5465	2888.3942932821546	1020.164822099386	69.73681843843625	0.0	324.90631310693533	726.4985364791593	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5466	2961.720667817321	1005.6093624427542	63.12488209096068	0.0	271.90756803311797	720.676595411538	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5467	2937.3051341990313	992.4979311553607	81.7244437584048	0.0	253.33639925179799	694.4813736917505	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5468	2974.6468010394074	969.0190220539743	103.6837270688538	0.0	206.83949507093948	671.9838826117625	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5469	2910.524976289972	945.4530341275864	74.51155693699894	0.0	196.3751310393045	668.7907493364936	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5470	2694.6630606772674	919.9192690729532	100.51383885218078	0.0	96.50707384499951	648.8698943560852	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5471	2517.861064514391	771.7104796515404	130.64633251084862	0.0	64.57226261263554	598.5027173043765	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5472	2350.7567323612648	636.7308954633787	112.78205569950214	0.0	80.68102381390644	556.3603926370857	3863.327723494251	0.0	465.633333333333	0.0	0.0	0.0
5473	2124.1633005240133	719.3848204534391	0.0	0.0	0.0	520.7175736730395	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5474	2174.970004316143	663.2902285787862	0.0	0.0	0.0	501.6352390446124	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5475	1898.9942253541133	660.1123911022357	0.0	0.0	0.0	491.7827606382714	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5476	1784.2180777168471	634.8141402627241	0.0	0.0	0.0	489.3414849940251	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5477	1797.1166045511288	634.2744008056875	0.0	0.0	0.0	495.8681841564892	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5478	1964.5416756154789	665.9945787291878	0.0	0.0	0.0	509.3284793580044	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5479	2167.1799023530248	754.7967305172922	0.0	0.0	0.0	526.395715186169	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5480	2520.8872587666337	820.2851949094858	0.0	0.0	0.0	556.3217755021388	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5481	2627.823218211803	835.0155506316173	0.0	0.0	0.0	590.5956689630051	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5482	2687.589757627846	926.931023453236	0.0	0.0	0.0	618.8616532033608	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5483	2630.373619263345	1042.8727456078104	0.0	0.0	0.0	640.452360836178	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5484	2550.897646385466	1073.7321746529076	0.0	0.0	0.0	655.0499225279884	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5485	2631.33403211348	1146.3782131205712	0.0	0.0	0.0	666.8024847025765	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5486	2740.279969409887	1320.5601268203388	0.0	0.0	0.0	673.2648558434703	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5487	2854.721934805953	1439.8556444185251	0.0	0.0	0.0	680.9492110613518	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5488	2942.043699777454	1507.017094649472	0.0	0.0	0.0	690.4446827153007	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5489	3027.385774998421	1542.0277403698792	0.0	0.0	0.0	698.2534615519259	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5490	3081.386952853456	1421.4046496697015	0.0	0.0	0.0	699.9248401429807	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5491	2938.206529406489	1316.0958393642975	0.0	0.0	0.0	682.5776831585035	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5492	2990.3783734275708	1205.7408918348058	0.0	0.0	0.0	666.8896432816207	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5493	3017.5931040429937	1131.706304276053	0.0	0.0	0.0	662.9007584937078	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5494	2929.1777755573657	1090.4107749647785	0.0	0.0	0.0	644.0459206825802	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5495	2800.7276554652867	928.3945763448762	0.0	0.0	0.0	593.7820460391215	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5496	2515.0641890186075	814.6833946072853	0.0	0.0	0.0	554.5480644882321	3859.919265711785	0.0	497.06666666666604	0.0	0.0	0.0
5497	1704.4070874370827	346.28581108021706	0.0	0.0	0.0	542.5286559604316	3834.078865294249	0.0	522.366666666666	0.0	0.0	0.0
5498	1763.6852878141585	342.56537386670504	0.0	0.0	0.0	523.6299940154839	3834.078865294249	0.0	522.366666666666	0.0	0.0	0.0
5499	1695.5413747626712	323.58672922625124	0.0	0.0	0.0	511.9957789499551	3834.078865294249	0.0	522.366666666666	0.0	0.0	0.0
5500	1601.834731987598	292.82385884540315	0.0	0.0	0.0	509.5677666235072	3834.078865294249	0.0	522.366666666666	0.0	0.0	0.0
