Year,Month,Day,Hour,reserves
2010,5,15,17,815.72
2010,5,15,18,820.9
2010,5,15,19,865.32
2010,5,15,20,847.34
2010,5,15,21,769.52
2010,5,15,22,720.22
2010,5,15,23,670.6
2010,5,16,0,638.86
2010,5,16,1,618.46
2010,5,16,2,607.04
2010,5,16,3,604.96
2010,5,16,4,606.84
2010,5,16,5,617.62
2010,5,16,6,638.06
2010,5,16,7,682.72
2010,5,16,8,721.36
2010,5,16,9,748.46
2010,5,16,10,765.3
2010,5,16,11,776.1
2010,5,16,12,775.78
2010,5,16,13,782.1
2010,5,16,14,787.3
2010,5,16,15,793.4
2010,5,16,16,798.5
2010,5,16,17,796.96
2010,5,16,18,812.76
2010,5,16,19,859.78
2010,5,16,20,838.02
2010,5,16,21,751.22
2010,5,16,22,696.16
2010,5,16,23,644.24
2010,5,17,0,619.66
2010,5,17,1,606.92
2010,5,17,2,604.46
2010,5,17,3,618.74
2010,5,17,4,647.94
2010,5,17,5,725.64
2010,5,17,6,796.52
2010,5,17,7,838.5
2010,5,17,8,867.64
2010,5,17,9,892.52
2010,5,17,10,901.42
2010,5,17,11,898.72
2010,5,17,12,893.5
2010,5,17,13,886.26
2010,5,17,14,876.5
2010,5,17,15,864.98
2010,5,17,16,854.86
2010,5,17,17,846.34
2010,5,17,18,861.94
2010,5,17,19,906.42
2010,5,17,20,874.36
2010,5,17,21,772.88
2010,5,17,22,711.52
2010,5,17,23,677.1
2010,5,18,0,649.02
2010,5,18,1,633.52
2010,5,18,2,629.12
2010,5,18,3,643.02
2010,5,18,4,681.72
2010,5,18,5,763.22
2010,5,18,6,821
2010,5,18,7,850.92
2010,5,18,8,873.84
2010,5,18,9,894.66
2010,5,18,10,902.76
2010,5,18,11,899.98
2010,5,18,12,895.84
2010,5,18,13,890.02
2010,5,18,14,879.92
2010,5,18,15,868.78
2010,5,18,16,856.74
2010,5,18,17,847.14
2010,5,18,18,866.4
2010,5,18,19,912.88
2010,5,18,20,887.52
2010,5,18,21,788.28
2010,5,18,22,724.22
2010,5,18,23,679.7
2010,5,19,0,649.96
2010,5,19,1,634.24
2010,5,19,2,629.1
2010,5,19,3,642.56
2010,5,19,4,682.34
2010,5,19,5,769.78
2010,5,19,6,831.98
2010,5,19,7,864.1
2010,5,19,8,887.84
2010,5,19,9,913.42
2010,5,19,10,927.1
2010,5,19,11,928.76
2010,5,19,12,923.8
2010,5,19,13,925.54
2010,5,19,14,920.02
2010,5,19,15,909.98
2010,5,19,16,895.82
2010,5,19,17,880.46
2010,5,19,18,890.4
2010,5,19,19,933.14
2010,5,19,20,907.08
2010,5,19,21,805.74
2010,5,19,22,738.64
2010,5,19,23,695.04
2010,5,20,0,667.22
2010,5,20,1,653.3
2010,5,20,2,643.52
2010,5,20,3,652.24
2010,5,20,4,688.16
2010,5,20,5,772.76
2010,5,20,6,834.16
2010,5,20,7,865.32
2010,5,20,8,895.88
2010,5,20,9,921.9
2010,5,20,10,941
2010,5,20,11,950.86
2010,5,20,12,955.68
2010,5,20,13,960.24
2010,5,20,14,956.16
2010,5,20,15,945.38
2010,5,20,16,927.62
2010,5,20,17,906.24
2010,5,20,18,911.56
2010,5,20,19,948.94
2010,5,20,20,922.88
2010,5,20,21,819.38
2010,5,20,22,749.46
2010,5,20,23,685.8
2010,5,21,0,655.46
2010,5,21,1,638.24
2010,5,21,2,631.74
2010,5,21,3,643.52
2010,5,21,4,675.9
2010,5,21,5,749.9
2010,5,21,6,810.8
2010,5,21,7,851.86
2010,5,21,8,882.16
2010,5,21,9,907.18
2010,5,21,10,918
2010,5,21,11,916.58
2010,5,21,12,913.22
2010,5,21,13,909.34
2010,5,21,14,899.16
2010,5,21,15,885.4
2010,5,21,16,864.68
2010,5,21,17,841.18
2010,5,21,18,843.5
2010,5,21,19,890.44
2010,5,21,20,877.18
2010,5,21,21,792.2
2010,5,21,22,728.96
2010,5,21,23,681.1
2010,5,22,0,649.24
2010,5,22,1,629.8
2010,5,22,2,619.62
2010,5,22,3,619.24
2010,5,22,4,627.86
2010,5,22,5,655.94
2010,5,22,6,685.1
2010,5,22,7,736.82
2010,5,22,8,768.16
2010,5,22,9,786.62
2010,5,22,10,787.76
2010,5,22,11,779
2010,5,22,12,757.5
2010,5,22,13,748.84
2010,5,22,14,743.02
2010,5,22,15,741.86
2010,5,22,16,744.06
2010,5,22,17,746.8
2010,5,22,18,762.86
2010,5,22,19,813.3
2010,5,22,20,808.14
2010,5,22,21,741.98
2010,5,22,22,695.14
2010,5,22,23,661.86
2010,5,23,0,633.1
2010,5,23,1,615
2010,5,23,2,605.98
2010,5,23,3,605.14
2010,5,23,4,608.46
2010,5,23,5,621
2010,5,23,6,642.92
2010,5,23,7,687.2
2010,5,23,8,714.16
2010,5,23,9,733.08
2010,5,23,10,738.6
2010,5,23,11,733.76
2010,5,23,12,716.68
2010,5,23,13,712.64
2010,5,23,14,712.48
2010,5,23,15,717.6
2010,5,23,16,730.82
2010,5,23,17,741.64
2010,5,23,18,765.26
2010,5,23,19,824.06
2010,5,23,20,812.34
2010,5,23,21,732.8
2010,5,23,22,680.54
2010,5,23,23,645.66
2010,5,24,0,619.76
2010,5,24,1,608.52
2010,5,24,2,607.6
2010,5,24,3,622.68
2010,5,24,4,664.32
2010,5,24,5,752.12
2010,5,24,6,813.9
2010,5,24,7,853.34
2010,5,24,8,874.54
2010,5,24,9,892.02
2010,5,24,10,897.5
2010,5,24,11,892.54
2010,5,24,12,883.1
2010,5,24,13,877.48
2010,5,24,14,869.54
2010,5,24,15,859.86
2010,5,24,16,853.18
2010,5,24,17,849.48
2010,5,24,18,863.54
2010,5,24,19,907.44
2010,5,24,20,881.92
2010,5,24,21,782.88
2010,5,24,22,718.7
2010,5,24,23,678.14
2010,5,25,0,651.46
2010,5,25,1,636.8
2010,5,25,2,632.16
2010,5,25,3,646.04
2010,5,25,4,686.06
2010,5,25,5,775.5
2010,5,25,6,839.14
2010,5,25,7,874.32
2010,5,25,8,898.76
2010,5,25,9,911.9
2010,5,25,10,920.46
2010,5,25,11,909
2010,5,25,12,912.64
2010,5,25,13,908.38
2010,5,25,14,894.94
2010,5,25,15,884.62
2010,5,25,16,872.54
2010,5,25,17,861.44
2010,5,25,18,871.3
2010,5,25,19,914.78
2010,5,25,20,893.08
2010,5,25,21,793.74
2010,5,25,22,731.18
2010,5,25,23,683.74
2010,5,26,0,655.54
2010,5,26,1,639.74
2010,5,26,2,634.36
2010,5,26,3,647.8
2010,5,26,4,684.82
2010,5,26,5,773.44
2010,5,26,6,832.6
2010,5,26,7,858.42
2010,5,26,8,884.96
2010,5,26,9,906.86
2010,5,26,10,916.52
2010,5,26,11,912.48
2010,5,26,12,903.18
2010,5,26,13,898.22
2010,5,26,14,888.78
2010,5,26,15,876.06
2010,5,26,16,863.2
2010,5,26,17,852.42
2010,5,26,18,871.26
2010,5,26,19,921.34
2010,5,26,20,896.78
2010,5,26,21,797.52
2010,5,26,22,733.24
2010,5,26,23,683.16
2010,5,27,0,655.52
2010,5,27,1,639.6
2010,5,27,2,634.32
2010,5,27,3,647.54
2010,5,27,4,680.74
2010,5,27,5,761.22
2010,5,27,6,818.32
2010,5,27,7,848.62
2010,5,27,8,874.06
2010,5,27,9,895.04
2010,5,27,10,903.12
2010,5,27,11,893.06
2010,5,27,12,894.78
2010,5,27,13,889.48
2010,5,27,14,880.18
2010,5,27,15,868.68
2010,5,27,16,855.5
2010,5,27,17,843.82
2010,5,27,18,852.66
2010,5,27,19,899.66
2010,5,27,20,886.16
2010,5,27,21,790.24
2010,5,27,22,727.24
2010,5,27,23,690.32
2010,5,28,0,662.6
2010,5,28,1,643.38
2010,5,28,2,639.1
2010,5,28,3,651.18
2010,5,28,4,685.34
2010,5,28,5,757.36
2010,5,28,6,816.5
2010,5,28,7,854.82
2010,5,28,8,879.78
2010,5,28,9,896.76
2010,5,28,10,904.98
2010,5,28,11,901.12
2010,5,28,12,896.68
2010,5,28,13,890.76
2010,5,28,14,879.9
2010,5,28,15,865.7
2010,5,28,16,850.84
2010,5,28,17,838.5
2010,5,28,18,840.22
2010,5,28,19,881.96
2010,5,28,20,870.74
2010,5,28,21,790.56
2010,5,28,22,734.12
2010,5,28,23,686.26
2010,5,29,0,656.92
2010,5,29,1,635.7
2010,5,29,2,622.24
2010,5,29,3,619.02
2010,5,29,4,621.34
2010,5,29,5,635.64
2010,5,29,6,658.32
2010,5,29,7,694.92
2010,5,29,8,739.2
2010,5,29,9,776.46
2010,5,29,10,799.44
2010,5,29,11,810.46
2010,5,29,12,817.08
2010,5,29,13,823.64
2010,5,29,14,829.34
2010,5,29,15,831.74
2010,5,29,16,828.98
2010,5,29,17,817.9
2010,5,29,18,818.5
2010,5,29,19,862.64
2010,5,29,20,855.88
2010,5,29,21,778.3
2010,5,29,22,719.72
2010,5,29,23,666.32
2010,5,30,0,633.22
2010,5,30,1,614.06
2010,5,30,2,600.98
2010,5,30,3,597.28
2010,5,30,4,596.4
2010,5,30,5,601.42
2010,5,30,6,621.32
2010,5,30,7,664.18
2010,5,30,8,711.28
2010,5,30,9,754.18
2010,5,30,10,788.46
2010,5,30,11,807.86
2010,5,30,12,819.32
2010,5,30,13,836.74
2010,5,30,14,852.14
2010,5,30,15,860.42
2010,5,30,16,859.98
2010,5,30,17,851.22
2010,5,30,18,845.4
2010,5,30,19,889.8
2010,5,30,20,879.78
2010,5,30,21,788.38
2010,5,30,22,721.36
2010,5,30,23,671.6
2010,5,31,0,640.52
2010,5,31,1,622.12
2010,5,31,2,609.82
2010,5,31,3,607.32
2010,5,31,4,606.18
2010,5,31,5,615.44
2010,5,31,6,637.58
2010,5,31,7,680
2010,5,31,8,735.3
2010,5,31,9,784.96
2010,5,31,10,815.18
2010,5,31,11,830.04
2010,5,31,12,842.18
2010,5,31,13,854.8
2010,5,31,14,866.84
2010,5,31,15,876.44
2010,5,31,16,878.48
2010,5,31,17,861.88
2010,5,31,18,857.98
2010,5,31,19,903.1
2010,5,31,20,891.24
2010,5,31,21,791.02
2010,5,31,22,717.9
2010,5,31,23,685.78
2010,6,1,0,658.7
2010,6,1,1,643.82
2010,6,1,2,637.6
2010,6,1,3,647.7
2010,6,1,4,680.32
2010,6,1,5,756.76
2010,6,1,6,816.8
2010,6,1,7,852.72
2010,6,1,8,892.68
2010,6,1,9,929.88
2010,6,1,10,949.18
2010,6,1,11,955.08
2010,6,1,12,967.52
2010,6,1,13,977.52
2010,6,1,14,982.56
2010,6,1,15,980.94
2010,6,1,16,964.04
2010,6,1,17,939.84
2010,6,1,18,928.7
2010,6,1,19,968.62
2010,6,1,20,955.72
2010,6,1,21,846.3
2010,6,1,22,771.1
2010,6,1,23,716.92
2010,6,2,0,682.66
2010,6,2,1,662.82
2010,6,2,2,654.6
2010,6,2,3,667.6
2010,6,2,4,703.56
2010,6,2,5,785.08
2010,6,2,6,846.34
2010,6,2,7,880.64
2010,6,2,8,919.48
2010,6,2,9,954.98
2010,6,2,10,978.06
2010,6,2,11,984.74
2010,6,2,12,998.4
2010,6,2,13,1012.94
2010,6,2,14,1021.44
2010,6,2,15,1021.84
2010,6,2,16,1008.4
2010,6,2,17,984.22
2010,6,2,18,963.6
2010,6,2,19,989.28
2010,6,2,20,970.52
2010,6,2,21,860.08
2010,6,2,22,786.52
2010,6,2,23,724.82
2010,6,3,0,690.36
2010,6,3,1,670.54
2010,6,3,2,661.2
2010,6,3,3,672.82
2010,6,3,4,707.1
2010,6,3,5,783.72
2010,6,3,6,843.48
2010,6,3,7,890.46
2010,6,3,8,931.64
2010,6,3,9,970.68
2010,6,3,10,997.14
2010,6,3,11,1010.54
2010,6,3,12,1021.32
2010,6,3,13,1032.8
2010,6,3,14,1042.56
2010,6,3,15,1042.64
2010,6,3,16,1025.56
2010,6,3,17,997.3
2010,6,3,18,976.24
2010,6,3,19,999.66
2010,6,3,20,982.7
2010,6,3,21,872.88
2010,6,3,22,799.74
2010,6,3,23,709.22
2010,6,4,0,672.2
2010,6,4,1,650.8
2010,6,4,2,645.02
2010,6,4,3,655.28
2010,6,4,4,683
2010,6,4,5,749.26
2010,6,4,6,809.24
2010,6,4,7,861.46
2010,6,4,8,908.1
2010,6,4,9,949.18
2010,6,4,10,977.6
2010,6,4,11,989.62
2010,6,4,12,1014.02
2010,6,4,13,1027.62
2010,6,4,14,1036.72
2010,6,4,15,1035.92
2010,6,4,16,1015.1
2010,6,4,17,978.62
2010,6,4,18,945.82
2010,6,4,19,963.74
2010,6,4,20,951.02
2010,6,4,21,853.22
2010,6,4,22,788.06
2010,6,4,23,726.48
2010,6,5,0,684.04
2010,6,5,1,661.96
2010,6,5,2,646.14
2010,6,5,3,643.32
2010,6,5,4,642.46
2010,6,5,5,671.18
2010,6,5,6,712.16
2010,6,5,7,775.1
2010,6,5,8,829.02
2010,6,5,9,863.24
2010,6,5,10,900.18
2010,6,5,11,920.1
2010,6,5,12,936.4
2010,6,5,13,957.94
2010,6,5,14,974.52
2010,6,5,15,983.34
2010,6,5,16,975.62
2010,6,5,17,949.38
2010,6,5,18,921.76
2010,6,5,19,936.48
2010,6,5,20,923.72
2010,6,5,21,829.16
2010,6,5,22,767.96
2010,6,5,23,716.82
2010,6,6,0,676.58
2010,6,6,1,652.82
2010,6,6,2,635.54
2010,6,6,3,629.04
2010,6,6,4,624.88
2010,6,6,5,638.8
2010,6,6,6,677.32
2010,6,6,7,735.4
2010,6,6,8,793.74
2010,6,6,9,843.4
2010,6,6,10,887.26
2010,6,6,11,911.9
2010,6,6,12,930.38
2010,6,6,13,957.24
2010,6,6,14,977.32
2010,6,6,15,988.88
2010,6,6,16,987.72
2010,6,6,17,969.46
2010,6,6,18,944.52
2010,6,6,19,956.82
2010,6,6,20,938.94
2010,6,6,21,834.36
2010,6,6,22,764.96
2010,6,6,23,699.24
2010,6,7,0,664.58
2010,6,7,1,648.88
2010,6,7,2,641.4
2010,6,7,3,652.7
2010,6,7,4,683.18
2010,6,7,5,767.04
2010,6,7,6,842.5
2010,6,7,7,903.08
2010,6,7,8,948.16
2010,6,7,9,981.06
2010,6,7,10,1015.46
2010,6,7,11,1030.74
2010,6,7,12,1049.92
2010,6,7,13,1069.76
2010,6,7,14,1078.18
2010,6,7,15,1076.68
2010,6,7,16,1057.04
2010,6,7,17,1025.48
2010,6,7,18,999.6
2010,6,7,19,1008.76
2010,6,7,20,979.6
2010,6,7,21,858.26
2010,6,7,22,781.04
2010,6,7,23,706.52
2010,6,8,0,675.72
2010,6,8,1,654.58
2010,6,8,2,644.82
2010,6,8,3,655.16
2010,6,8,4,684.02
2010,6,8,5,767.32
2010,6,8,6,837.66
2010,6,8,7,880.32
2010,6,8,8,910.94
2010,6,8,9,949.52
2010,6,8,10,974.2
2010,6,8,11,986.72
2010,6,8,12,1002.94
2010,6,8,13,1007.34
2010,6,8,14,1010.9
2010,6,8,15,1007.6
2010,6,8,16,989.14
2010,6,8,17,963.94
2010,6,8,18,943.88
2010,6,8,19,960.38
2010,6,8,20,937.42
2010,6,8,21,829.52
2010,6,8,22,760.74
2010,6,8,23,703
2010,6,9,0,669.56
2010,6,9,1,649.76
2010,6,9,2,640.72
2010,6,9,3,651.3
2010,6,9,4,680.74
2010,6,9,5,762.02
2010,6,9,6,826.94
2010,6,9,7,873.46
2010,6,9,8,911.58
2010,6,9,9,946.78
2010,6,9,10,961.52
2010,6,9,11,959.46
2010,6,9,12,967.46
2010,6,9,13,978.9
2010,6,9,14,980.66
2010,6,9,15,975.12
2010,6,9,16,956.12
2010,6,9,17,931.8
2010,6,9,18,914.34
2010,6,9,19,936.36
2010,6,9,20,920.88
2010,6,9,21,817.68
2010,6,9,22,752.1
2010,6,9,23,688.38
2010,6,10,0,657.2
2010,6,10,1,638.9
2010,6,10,2,630.86
2010,6,10,3,641.74
2010,6,10,4,673.52
2010,6,10,5,750.58
2010,6,10,6,821.02
2010,6,10,7,863.06
2010,6,10,8,892.88
2010,6,10,9,924.54
2010,6,10,10,940.94
2010,6,10,11,935.36
2010,6,10,12,930.18
2010,6,10,13,933.16
2010,6,10,14,931.16
2010,6,10,15,923.24
2010,6,10,16,904.42
2010,6,10,17,886.5
2010,6,10,18,878.2
2010,6,10,19,904.36
2010,6,10,20,895.52
2010,6,10,21,799.78
2010,6,10,22,736.64
2010,6,10,23,680.24
2010,6,11,0,648.86
2010,6,11,1,631.32
2010,6,11,2,623.28
2010,6,11,3,633.34
2010,6,11,4,663.08
2010,6,11,5,740.94
2010,6,11,6,802.74
2010,6,11,7,847.56
2010,6,11,8,883.5
2010,6,11,9,916.14
2010,6,11,10,932.66
2010,6,11,11,926.1
2010,6,11,12,923.62
2010,6,11,13,928.82
2010,6,11,14,928.82
2010,6,11,15,923.64
2010,6,11,16,904.88
2010,6,11,17,892.46
2010,6,11,18,881.32
2010,6,11,19,907.66
2010,6,11,20,907.32
2010,6,11,21,819.8
2010,6,11,22,750.44
2010,6,11,23,679.7
2010,6,12,0,643.14
2010,6,12,1,621.1
2010,6,12,2,609.2
2010,6,12,3,608.32
2010,6,12,4,610.16
2010,6,12,5,637.62
2010,6,12,6,673.78
2010,6,12,7,735.42
2010,6,12,8,786.66
2010,6,12,9,825
2010,6,12,10,845.06
2010,6,12,11,844.52
2010,6,12,12,842.16
2010,6,12,13,854.66
2010,6,12,14,866.28
2010,6,12,15,874.66
2010,6,12,16,873.24
2010,6,12,17,873.82
2010,6,12,18,865.3
2010,6,12,19,881.68
2010,6,12,20,883.12
2010,6,12,21,800.28
2010,6,12,22,735.18
2010,6,12,23,676.36
2010,6,13,0,639.52
2010,6,13,1,616.1
2010,6,13,2,603
2010,6,13,3,598.72
2010,6,13,4,593.98
2010,6,13,5,612
2010,6,13,6,648.14
2010,6,13,7,700.4
2010,6,13,8,750.48
2010,6,13,9,794.76
2010,6,13,10,826.26
2010,6,13,11,841.14
2010,6,13,12,854.56
2010,6,13,13,880.42
2010,6,13,14,902.46
2010,6,13,15,919.66
2010,6,13,16,926.72
2010,6,13,17,921.56
2010,6,13,18,906
2010,6,13,19,921.46
2010,6,13,20,909.9
2010,6,13,21,808.7
2010,6,13,22,732.98
2010,6,13,23,713.52
2010,6,14,0,679.18
2010,6,14,1,659.5
2010,6,14,2,652.82
2010,6,14,3,667.8
2010,6,14,4,700.96
2010,6,14,5,723.4
2010,6,14,6,795.62
2010,6,14,7,854.34
2010,6,14,8,904.7
2010,6,14,9,953.96
2010,6,14,10,986.42
2010,6,14,11,999.94
2010,6,14,12,1020.2
2010,6,14,13,1049.5
2010,6,14,14,1066.82
2010,6,14,15,1066.82
2010,6,14,16,1048.78
2010,6,14,17,1027.64
2010,6,14,18,1000.22
2010,6,14,19,995.18
2010,6,14,20,967.4
2010,6,14,21,919.2
2010,6,14,22,827.16
2010,6,14,23,747.3
2010,6,15,0,708.9
2010,6,15,1,685.16
2010,6,15,2,674.58
2010,6,15,3,683.72
2010,6,15,4,716.28
2010,6,15,5,740.82
2010,6,15,6,806.54
2010,6,15,7,855.06
2010,6,15,8,892.3
2010,6,15,9,932.78
2010,6,15,10,954.18
2010,6,15,11,962.96
2010,6,15,12,978.66
2010,6,15,13,993.94
2010,6,15,14,1000
2010,6,15,15,996.14
2010,6,15,16,970.44
2010,6,15,17,944.28
2010,6,15,18,923.78
2010,6,15,19,938.16
2010,6,15,20,923.2
2010,6,15,21,883.08
2010,6,15,22,801.46
2010,6,15,23,732.24
2010,6,16,0,696.36
2010,6,16,1,674.96
2010,6,16,2,665.52
2010,6,16,3,675.56
2010,6,16,4,708.42
2010,6,16,5,732.2
2010,6,16,6,795.78
2010,6,16,7,837.28
2010,6,16,8,872.48
2010,6,16,9,906.32
2010,6,16,10,919.62
2010,6,16,11,915.8
2010,6,16,12,922.52
2010,6,16,13,934.04
2010,6,16,14,937.24
2010,6,16,15,932.6
2010,6,16,16,915.42
2010,6,16,17,900.36
2010,6,16,18,885.92
2010,6,16,19,908.38
2010,6,16,20,896.94
2010,6,16,21,861.44
2010,6,16,22,779.46
2010,6,16,23,717.52
2010,6,17,0,683.4
2010,6,17,1,663.04
2010,6,17,2,654.02
2010,6,17,3,664.64
2010,6,17,4,696.72
2010,6,17,5,716.3
2010,6,17,6,783.96
2010,6,17,7,827.76
2010,6,17,8,861.08
2010,6,17,9,898.58
2010,6,17,10,921.86
2010,6,17,11,922.34
2010,6,17,12,931.84
2010,6,17,13,947.44
2010,6,17,14,955.3
2010,6,17,15,953.06
2010,6,17,16,934.04
2010,6,17,17,908.96
2010,6,17,18,894.92
2010,6,17,19,912.2
2010,6,17,20,901.82
2010,6,17,21,868.96
2010,6,17,22,791.16
2010,6,17,23,721.82
2010,6,18,0,685.88
2010,6,18,1,663.78
2010,6,18,2,654.62
2010,6,18,3,663.5
2010,6,18,4,692.92
2010,6,18,5,709.1
2010,6,18,6,772.18
2010,6,18,7,813.98
2010,6,18,8,847.56
2010,6,18,9,883.38
2010,6,18,10,904.86
2010,6,18,11,904.18
2010,6,18,12,907.92
2010,6,18,13,918.22
2010,6,18,14,920.56
2010,6,18,15,915.36
2010,6,18,16,895.2
2010,6,18,17,871.7
2010,6,18,18,851.94
2010,6,18,19,876.32
2010,6,18,20,871
2010,6,18,21,852.78
2010,6,18,22,784.82
2010,6,18,23,714.72
2010,6,19,0,676.98
2010,6,19,1,649.7
2010,6,19,2,636.68
2010,6,19,3,634.02
2010,6,19,4,635.5
2010,6,19,5,608.4
2010,6,19,6,644.72
2010,6,19,7,690.6
2010,6,19,8,732.56
2010,6,19,9,758.46
2010,6,19,10,772.9
2010,6,19,11,767.02
2010,6,19,12,759.1
2010,6,19,13,761.18
2010,6,19,14,763.66
2010,6,19,15,767.08
2010,6,19,16,765.66
2010,6,19,17,761.82
2010,6,19,18,754
2010,6,19,19,781.76
2010,6,19,20,797.72
2010,6,19,21,794.88
2010,6,19,22,744.7
2010,6,19,23,697.4
2010,6,20,0,660.74
2010,6,20,1,636.3
2010,6,20,2,624.28
2010,6,20,3,619.12
2010,6,20,4,614.58
2010,6,20,5,576.5
2010,6,20,6,598.78
2010,6,20,7,641.72
2010,6,20,8,682.18
2010,6,20,9,730.56
2010,6,20,10,744.94
2010,6,20,11,746.18
2010,6,20,12,741.28
2010,6,20,13,753.2
2010,6,20,14,766.4
2010,6,20,15,778.7
2010,6,20,16,794.46
2010,6,20,17,795.34
2010,6,20,18,787.34
2010,6,20,19,813.5
2010,6,20,20,818.54
2010,6,20,21,803.4
2010,6,20,22,738.06
2010,6,20,23,687.16
2010,6,21,0,654
2010,6,21,1,632.74
2010,6,21,2,626.78
2010,6,21,3,637.46
2010,6,21,4,670.14
2010,6,21,5,687.66
2010,6,21,6,755.02
2010,6,21,7,799.28
2010,6,21,8,839.42
2010,6,21,9,888.7
2010,6,21,10,907.22
2010,6,21,11,908.48
2010,6,21,12,917.38
2010,6,21,13,933.28
2010,6,21,14,944.42
2010,6,21,15,946.18
2010,6,21,16,937.94
2010,6,21,17,922.38
2010,6,21,18,901.2
2010,6,21,19,910.88
2010,6,21,20,902.62
2010,6,21,21,867.42
2010,6,21,22,791.92
2010,6,21,23,730.12
2010,6,22,0,691.42
2010,6,22,1,667.84
2010,6,22,2,658.8
2010,6,22,3,667.7
2010,6,22,4,694.14
2010,6,22,5,711.78
2010,6,22,6,778.44
2010,6,22,7,828.02
2010,6,22,8,867.86
2010,6,22,9,917.72
2010,6,22,10,934.56
2010,6,22,11,946.82
2010,6,22,12,970.26
2010,6,22,13,993.28
2010,6,22,14,1010.48
2010,6,22,15,1016.4
2010,6,22,16,1006.76
2010,6,22,17,982.62
2010,6,22,18,952.46
2010,6,22,19,950.96
2010,6,22,20,937.58
2010,6,22,21,895.18
2010,6,22,22,806.24
2010,6,22,23,745.18
2010,6,23,0,705.08
2010,6,23,1,680.18
2010,6,23,2,669.74
2010,6,23,3,679.66
2010,6,23,4,710.02
2010,6,23,5,724.34
2010,6,23,6,790.08
2010,6,23,7,836
2010,6,23,8,878.36
2010,6,23,9,918.92
2010,6,23,10,950.92
2010,6,23,11,964.82
2010,6,23,12,981.02
2010,6,23,13,1004.3
2010,6,23,14,1020.34
2010,6,23,15,1022.6
2010,6,23,16,1009.32
2010,6,23,17,982.88
2010,6,23,18,961.5
2010,6,23,19,962.76
2010,6,23,20,952.42
2010,6,23,21,909.56
2010,6,23,22,821.16
2010,6,23,23,751.66
2010,6,24,0,711.24
2010,6,24,1,685.58
2010,6,24,2,674.68
2010,6,24,3,682.34
2010,6,24,4,712.44
2010,6,24,5,727.96
2010,6,24,6,791.56
2010,6,24,7,840.34
2010,6,24,8,880.76
2010,6,24,9,925.34
2010,6,24,10,952.82
2010,6,24,11,966.04
2010,6,24,12,982.16
2010,6,24,13,1008.06
2010,6,24,14,1027.08
2010,6,24,15,1026.92
2010,6,24,16,1004.24
2010,6,24,17,980.5
2010,6,24,18,957.2
2010,6,24,19,957
2010,6,24,20,936.36
2010,6,24,21,895.96
2010,6,24,22,812.26
2010,6,24,23,757.56
2010,6,25,0,717.56
2010,6,25,1,692.2
2010,6,25,2,682.26
2010,6,25,3,690.06
2010,6,25,4,718.06
2010,6,25,5,729.38
2010,6,25,6,790.82
2010,6,25,7,841.7
2010,6,25,8,879.44
2010,6,25,9,921.02
2010,6,25,10,942.24
2010,6,25,11,949.14
2010,6,25,12,958.54
2010,6,25,13,976.82
2010,6,25,14,988.2
2010,6,25,15,987.42
2010,6,25,16,969.52
2010,6,25,17,947.76
2010,6,25,18,926.16
2010,6,25,19,935.72
2010,6,25,20,930.2
2010,6,25,21,902.04
2010,6,25,22,826.68
2010,6,25,23,757.48
2010,6,26,0,714.52
2010,6,26,1,687.14
2010,6,26,2,671.32
2010,6,26,3,667.36
2010,6,26,4,668.46
2010,6,26,5,637.14
2010,6,26,6,667.7
2010,6,26,7,724.94
2010,6,26,8,775.6
2010,6,26,9,815.02
2010,6,26,10,843.5
2010,6,26,11,853.24
2010,6,26,12,858.98
2010,6,26,13,878.2
2010,6,26,14,896.16
2010,6,26,15,908.9
2010,6,26,16,909.84
2010,6,26,17,901.32
2010,6,26,18,884.12
2010,6,26,19,890.8
2010,6,26,20,894.02
2010,6,26,21,871.96
2010,6,26,22,803.46
2010,6,26,23,747.88
2010,6,27,0,705.02
2010,6,27,1,677.26
2010,6,27,2,660.2
2010,6,27,3,653.38
2010,6,27,4,648.46
2010,6,27,5,612.52
2010,6,27,6,639.28
2010,6,27,7,692.16
2010,6,27,8,745.74
2010,6,27,9,796.86
2010,6,27,10,833.84
2010,6,27,11,858.44
2010,6,27,12,877.06
2010,6,27,13,906.04
2010,6,27,14,931.24
2010,6,27,15,950.24
2010,6,27,16,957.36
2010,6,27,17,952.96
2010,6,27,18,938.16
2010,6,27,19,945.82
2010,6,27,20,935.76
2010,6,27,21,894.34
2010,6,27,22,811.98
2010,6,27,23,762.1
2010,6,28,0,722.52
2010,6,28,1,699.66
2010,6,28,2,689.3
2010,6,28,3,698.48
2010,6,28,4,731.78
2010,6,28,5,747.26
2010,6,28,6,815.08
2010,6,28,7,881.64
2010,6,28,8,941.32
2010,6,28,9,994.24
2010,6,28,10,1038.18
2010,6,28,11,1064.66
2010,6,28,12,1092.06
2010,6,28,13,1124.24
2010,6,28,14,1146.08
2010,6,28,15,1156.18
2010,6,28,16,1138.58
2010,6,28,17,1109.76
2010,6,28,18,1078.98
2010,6,28,19,1070.3
2010,6,28,20,1037.96
2010,6,28,21,978.88
2010,6,28,22,882.8
2010,6,28,23,811.46
2010,6,29,0,764.72
2010,6,29,1,735.24
2010,6,29,2,720.06
2010,6,29,3,726
2010,6,29,4,757.06
2010,6,29,5,769.66
2010,6,29,6,833.34
2010,6,29,7,893.52
2010,6,29,8,947.36
2010,6,29,9,1000.52
2010,6,29,10,1040.3
